Table 1,,,,,,,,,,,,,,,,
ObjectID,Dbnum,Database,Zone,Region,SubRegion,Sample ID,Latitude,Longitude,RSL,RSL_er_max,RSL_er_min,Age,Age_er_max,Age_er_min,Indicator,Indicative meaning
6742,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,BETA-187-S4,44.84,12.13,-24.5,0.8,0.8,8862,224,224,Peat,HAT - MLW
6743,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,BETA-187-S11bis,44.84,12.13,-20,0.8,0.8,9207,188,188,Organic silt,HAT - MLW
6744,6,Mediterranean,2,Western Mediterranean,Northwestern Adriatic Sea,BETA,44.73,12.1,-28.05,0.8,0.8,9729,173,173,Peat,HAT - MLW
6745,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,ETH,44.72,12.02,-24.45,0.8,0.8,10765,325,325,Peat,HAT - MLW
6746,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,LLNL-Livermore,44.7,11.85,-15.85,0.77,0.77,8507,87,87,Organics,HAT - MLW
6747,6,Mediterranean,2,Western Mediterranean,Northwestern Adriatic Sea,ENEA Bologna,44.63,12.07,-23.25,0.8,0.8,10038,333,333,Organics,HAT - MLW
6748,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,ETH,44.62,12.01,-10.8,1.2,1.2,7903,367,367,Shell,MTL to -2
6749,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,na,44.49,12.89,-31.15,0.9,0.9,10483,188,188,Peat,HAT - MLW
6750,6,Mediterranean,2,Western Mediterranean,Northwestern Adriatic Sea,na,44.49,12.89,-33.05,0.9,0.9,10500,201,201,Peat,HAT - MLW
6751,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,na,44.49,12.89,-35.15,0.9,0.9,10851,248,248,Peat,HAT - MLW
6752,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,na,44.49,12.89,-41.65,0.9,0.9,12065,311,311,Peat,HAT - MLW
6753,6,Mediterranean,2,Western Mediterranean,Northwestern Adriatic Sea,na,44.49,12.89,-41.55,0.9,0.9,12109,281,281,Peat,HAT - MLW
6754,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,na,44.49,12.89,-43.05,0.9,0.9,12374,268,268,Peat,HAT - MLW
6755,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,na,44.49,12.89,-52.95,0.9,0.9,12903,150,150,Peat,HAT - MLW
6756,6,Mediterranean,2,Western Mediterranean,Northwestern Adriatic Sea,ETH-57129,44.41,12.48,-34.4,0.9,0.9,9927,222,222,Macrofossil,MTL to -1
6757,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,ETH-57130,44.41,12.48,-35.2,0.9,0.9,10027,132,132,Macrofossil,MTL to -1
6758,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,na,44.39,13.42,-37.95,0.8,0.8,10333,148,148,Peat,HAT - MLW
6759,6,Mediterranean,2,Western Mediterranean,Northwestern Adriatic Sea,ETH-57131,44.41,12.48,-37.75,0.8,0.8,10503,76,76,Macrofossil,HAT - MLW
6760,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,na,44.39,13.42,-38.65,0.8,0.8,10954,223,223,Peat,HAT - MLW
6761,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,GIF-10166,44.34,12.28,-2.76,0.65,0.65,1734,122,122,Peat,HAT - MTL
6762,6,Mediterranean,2,Western Mediterranean,Northwestern Adriatic Sea,GIF-10163,44.34,12.28,-2.77,0.65,0.65,1617,79,79,Peat,HAT - MTL
6763,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,GIF-10164,44.34,12.28,-3.14,0.65,0.65,1502,98,98,Peat,HAT - MTL
6764,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,GIF-10169,44.34,12.28,-2.77,0.65,0.65,1209,134,134,Peat,HAT - MTL
6765,6,Mediterranean,2,Western Mediterranean,Northwestern Adriatic Sea,GIF-10161,44.34,12.28,-2.57,0.65,0.65,995,68,68,Peat,HAT - MTL
6766,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,GIF-10162,44.34,12.28,-2.65,0.65,0.65,1105,124,124,Peaty clay,HAT - MTL
6767,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,GIF-10165,44.34,12.28,-2.58,0.65,0.65,923,120,120,Peaty clay,HAT - MTL
6768,6,Mediterranean,2,Western Mediterranean,Northwestern Adriatic Sea,GIF-10167,44.34,12.28,-2.54,0.65,0.65,813,121,121,Peaty clay,HAT - MTL
6769,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,GIF-10168,44.34,12.28,-2.6,0.65,0.65,867,100,100,Peat,HAT - MTL
6770,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,ENEA-Bologna,44.6,11.92,-8.3,1.46,1.46,7118,311,311,Organic clay,MTL to -2
6771,6,Mediterranean,2,Western Mediterranean,Northwestern Adriatic Sea,BETA Analytic,44.53,11.93,-15.09,1.46,1.46,8216,162,162,Organic clay,MTL to -2
6772,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,ENEA-Bologna,44.3,12.25,-7.55,0.8,0.8,6034,260,260,Organic clay,HAT - MLW
6773,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,ENEA-Bologna,44.3,12.25,-10.55,0.8,0.8,7634,193,193,Organic clay,HAT - MLW
6774,6,Mediterranean,2,Western Mediterranean,Northwestern Adriatic Sea,BETA Analytic,44.28,12.32,-21.05,0.8,0.8,9898,296,296,Organic clay,HAT - MLW
6775,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,LLNL-Livermore,44.23,12.36,-8.15,1.4,1.4,6637,136,136,Organic clay,HAT - MLW
6776,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,ROMA-187Mezz2,44.88,12.1,-4.1,0.56,0.56,5052,221,221,Organic sediment,> MTL
6777,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,LLNL-Livermore,44.73,11.88,-14.2,0.3,0.3,7759,167,167,Organic sediment,> MTL
6778,6,Mediterranean,2,Western Mediterranean,Northwestern Adriatic Sea,BETA-,44.77,12.25,-31.2,0.4,0.4,12357,208,208,Organics,> MTL
6779,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,ENEA-Bologna,44.3,12.25,-16.5,0.3,0.3,12452,307,307,Organic clay,> MTL
6780,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,LLNL-Livermore,44.23,12.36,-12.9,0.3,0.3,10851,248,248,Organic clay,> MTL
6781,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,ROMA-187Mezz2,44.88,12.1,-17,0.3,0.3,8463,118,118,Plant remains,< MTL
6782,6,Mediterranean,2,Western Mediterranean,Northwestern Adriatic Sea,ROMA-187Mezz2,44.88,12.1,-17,0.3,0.3,8472,115,115,Plant remains,< MTL
6783,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,ROMA-187Mezz2,44.88,12.1,-20.45,0.3,0.3,8508,118,118,Plant remains,< MTL
6784,6,Mediterranean,2,Western Mediterranean,Northeastern Adriatic Sea ,ETH,44.08,12.53,-4.6,0.6,0.6,4561,261,261,Organics,< MTL
6785,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4301,43.08,16.18,-0.28,0.3,0.3,603,70,70,L. byssoides,HAT-MTL
6786,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4302,43.08,16.18,-0.28,0.3,0.3,577,64,64,L. byssoides,HAT-MTL
6787,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4303,43.08,16.18,-0.28,0.3,0.3,244,244,244,L. byssoides,HAT-MTL
6788,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4848,43.08,16.18,-0.28,0.3,0.3,402,95,95,L. byssoides,HAT-MTL
6789,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4849,43.08,16.18,-0.28,0.3,0.3,614,74,74,L. byssoides,HAT-MTL
6790,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4850,43.08,16.18,-0.28,0.3,0.3,418,100,100,L. byssoides,HAT-MTL
6791,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4851,43.08,16.18,-0.28,0.3,0.3,400,90,90,L. byssoides,HAT-MTL
6792,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4852,43.08,16.18,-0.28,0.3,0.3,310,156,156,L. byssoides,HAT-MTL
6793,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4307,43.08,16.18,-0.68,0.3,0.3,1168,187,187,L. byssoides,HAT-MTL
6794,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4308,43.08,16.18,-0.68,0.3,0.3,1175,105,105,L. byssoides,HAT-MTL
6795,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4309,43.08,16.18,-0.68,0.3,0.3,1403,115,115,L. byssoides,HAT-MTL
6796,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4310,43.08,16.18,-0.68,0.3,0.3,1405,110,110,L. byssoides,HAT-MTL
6797,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4311,43.08,16.18,-0.68,0.3,0.3,1417,142,142,L. byssoides,HAT-MTL
6798,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4312,43.08,16.18,-0.68,0.3,0.3,1228,51,51,L. byssoides,HAT-MTL
6799,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4642,43.08,16.18,-0.68,0.3,0.3,1238,55,55,L. byssoides,HAT-MTL
6800,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4693,42.98,16.01,-0.23,0.2,0.3,609,64,64,L. byssoides,HAT-MTL
6801,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4694,42.98,16.01,-0.23,0.2,0.3,408,98,98,L. byssoides,HAT-MTL
6802,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4685,42.98,16.01,-0.73,0.3,0.3,1396,121,121,L. byssoides,HAT-MTL
6803,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4686,42.98,16.01,-0.73,0.3,0.3,1149,142,142,L. byssoides,HAT-MTL
6804,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4692,42.98,16.01,-1.47,0.3,0.3,2665,176,176,L. byssoides,HAT-MTL
6805,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4695,43.01,16.22,-0.22,0.2,0.3,566,79,79,L. byssoides,HAT-MTL
6806,6,Mediterranean,2,Western Mediterranean,Mid-eastern Adriatic Sea ,Z-4696,43.01,16.22,-0.22,0.2,0.3,579,72,72,L. byssoides,HAT-MTL
6807,6,Mediterranean,2,Western Mediterranean,Mid-western Adriatic Sea,SSAMS ANU-6011,42.45,14.22,-7.4,1,1,6757,214,214,Shell (C. glaucum),MTL to -2
6808,6,Mediterranean,2,Western Mediterranean,Mid-western Adriatic Sea,SSAMS ANU-6012,42.45,14.22,-8,1,1,7293,163,163,Shell (C. glaucum),MTL to -2
6809,6,Mediterranean,2,Western Mediterranean,Mid-western Adriatic Sea,SSAMS ANU-6013,42.45,14.22,-11,0.6,0.6,7701,86,86,"Shell (H. ventrosa, B. tentaculata, A. lacustris)",HAT-MLW
6810,6,Mediterranean,2,Western Mediterranean,Mid-western Adriatic Sea,-,42.23,14.54,-18.7,0.3,0.3,12469,227,227,Gastropod,> MTL
6811,6,Mediterranean,2,Western Mediterranean,Mid-western Adriatic Sea,SSAMS ANU-6009,42.45,14.22,-3,0.3,0.3,2517,193,193,Marine shell,< MTL
6812,6,Mediterranean,2,Western Mediterranean,Mid-western Adriatic Sea,SSAMS ANU-6010,42.45,14.22,-6.4,0.3,0.3,4052,237,237,Marine shell,< MTL
6813,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,LTL-402A,41.9,16.13,-2.31,0.3,0.3,2636,146,146,Vegetal detritus,HAT-MTL
6814,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,LTL-398A,41.9,16.13,-1.8,0.6,0.6,2735,23,23,Vegetal detritus,MTL to -1
6815,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,GX-30414,41.9,16.13,-3.65,1.1,1.1,5964,211,211,Charcoal,MTL to -2
6816,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,LTL-664A,41.9,16.13,-5.56,0.6,0.6,6810,132,132,Seed,HAT-MTL
6817,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,LTL-457A,41.9,16.13,-6.06,0.6,0.6,6874,132,132,Charcoal,HAT-MTL
6818,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,LTL-456A,41.9,16.13,-6.06,0.6,0.6,6949,206,206,Seed,HAT-MTL
6819,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,GX-30408,41.57,15.84,-1.56,0.3,0.3,3302,136,136,Sediment,HAT-MTL
6820,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,LTL-2078A,41.57,15.84,-2.2,1,1,4417,160,160,Sediment,MTL to -2
6821,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,GX-28575,41.57,15.84,-2.5,1,1,5096,203,203,Shell (C. glaucum),MTL to -2
6822,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,LTL-2079A,41.57,15.84,-5,0.6,0.6,5594,122,122,Sediment,MTL to -1
6823,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,GX-30409,41.57,15.84,-6,0.6,0.6,6207,184,184,Sediment,MTL to -1
6824,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,GX-28576,41.57,15.84,-6.1,0.6,0.6,5817,169,169,Shell (C. glaucum),MTL to -1
6825,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,GX-24886,41.57,15.84,-1.03,1,1,3284,102,102,Vegetal detritus,MTL to -2
6826,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,UA-15675,41.57,15.84,-1.12,1,1,3398,168,168,Vegetal detritus,MTL to -2
6827,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,UA-14598,41.57,15.84,-1.2,1,1,3410,196,196,Vegetal detritus,MTL to -2
6828,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,-,41.57,15.84,-3,1,1,3550,50,50,Tephra layer,MTL to -2
6829,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,GX-30413,41.9,16.13,-0.3,0.2,0.2,880,84,84,Charcoal,> MTL
6830,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,GX-27501,41.56,15.84,-1.1,0.2,0.2,3007,135,135,Seeds,< MTL
6831,6,Mediterranean,2,Western Mediterranean,Northern Apulia ,na,41.57,15.95,-13.95,0.45,0.45,7676,110,110,Shell (forams),< MTL
6832,6,Mediterranean,2,Western Mediterranean,Southern Apulia,UA-13189,40.17,18.44,-1.6,1,1,1030,229,229,Organics,MTL to -2
6833,6,Mediterranean,2,Western Mediterranean,Southern Apulia,UA-12577,40.17,18.44,-2.2,0.7,0.7,1975,148,148,Organics,HAT-MLW
6834,6,Mediterranean,2,Western Mediterranean,Southern Apulia,UA-12578,40.17,18.44,-3.4,0.51,0.51,4070,174,174,Organics,MTL to -1
6835,6,Mediterranean,2,Western Mediterranean,Southern Apulia,UA-12054,40.17,18.44,-4,0.51,0.51,5462,144,144,Organics,MTL to -1
6836,6,Mediterranean,2,Western Mediterranean,Southern Apulia,-,40.88,17.39,-0.6,0.2,0.2,1900,100,100,Archeological datum,> MTL
6837,6,Mediterranean,2,Western Mediterranean,Southern Apulia,-,40.88,17.39,-2,0.2,0.2,2650,150,150,Archeological datum,> MTL
6838,6,Mediterranean,2,Western Mediterranean,Southern Apulia,-,40.82,17.6,-0.9,0.2,0.2,1900,100,100,Archeological datum,> MTL
6839,6,Mediterranean,2,Western Mediterranean,Southern Apulia,-,40.71,17.79,-2.5,0.2,0.2,3500,500,500,Archeological datum,> MTL
6840,6,Mediterranean,2,Western Mediterranean,Southern Apulia,-,40.22,18.46,-0.6,0.2,0.2,500,100,100,Archeological datum,> MTL
6841,6,Mediterranean,2,Western Mediterranean,Southern Apulia,UA-12053,40.17,18.44,-3,0.2,0.2,3015,214,214,Organics,> MTL
6842,6,Mediterranean,2,Nile,Nile,,31.1,32.3,-2,0.9,0.9,1349,173,173,Not specified,
6843,6,Mediterranean,2,Nile,Nile,,31.2,29.9,-3,0.5,0.5,1352,170,170,Not specified,
6844,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-1.7,0.5,0.5,1584,92,92,Not specified,
6845,6,Mediterranean,2,Nile,Nile,,31.3,31.6,-2,0.9,0.9,1745,175,175,Not specified,
6846,6,Mediterranean,2,Nile,Nile,,31.1,31.7,-2,0.9,0.9,1831,200,200,Not specified,
6847,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-0.2,1,1,2314,107,107,Not specified,
6848,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-0.8,1,1,2366,86,86,Not specified,
6849,6,Mediterranean,2,Nile,Nile,,31.4,30.9,-2,0.7,0.7,2429,277,277,Not specified,
6850,6,Mediterranean,2,Nile,Nile,,31.4,30.9,-1.5,0.7,0.7,2551,404,404,Not specified,
6851,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-2.1,1,1,2979,112,112,Not specified,
6852,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-2,0.7,0.7,3161,209,209,Not specified,
6853,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-2.5,0.7,0.7,3202,240,240,Not specified,
6854,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-0.7,1,1,3434,87,87,Not specified,
6855,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-0.3,1,1,3615,98,98,Not specified,
6856,6,Mediterranean,2,Nile,Nile,,31.2,29.9,-2,0.5,0.5,3713,363,363,Not specified,
6857,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-2.5,1.1,1.1,3808,165,165,Not specified,
6858,6,Mediterranean,2,Nile,Nile,,31,32.2,-1,0.7,0.7,3961,321,321,Not specified,
6859,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-0.6,1,1,4097,115,115,Not specified,
6860,6,Mediterranean,2,Nile,Nile,,31,32.2,-3.5,0.7,0.7,4163,251,251,Not specified,
6861,6,Mediterranean,2,Nile,Nile,,31,32.2,-4,0.7,0.7,4175,249,249,Not specified,
6862,6,Mediterranean,2,Nile,Nile,,31.3,31.8,-3,0.7,0.7,4209,196,196,Not specified,
6863,6,Mediterranean,2,Nile,Nile,,31.4,30.9,-2,0.7,0.7,4227,293,293,Not specified,
6864,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-2.8,1,1,4306,104,104,Not specified,
6865,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-3,1,1,4315,98,98,Not specified,
6866,6,Mediterranean,2,Nile,Nile,,31.2,29.9,-4,0.5,0.5,4472,490,490,Not specified,
6867,6,Mediterranean,2,Nile,Nile,,31.2,29.9,-6,0.5,0.5,4743,292,292,Not specified,
6868,6,Mediterranean,2,Nile,Nile,,31.3,31.8,-2.5,0.7,0.7,4744,299,299,Not specified,
6869,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-4,0.7,0.7,5070,219,219,Not specified,
6870,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-5,0.7,0.7,5095,216,216,Not specified,
6871,6,Mediterranean,2,Nile,Nile,,31.2,29.9,-6.5,0.5,0.5,5237,404,404,Not specified,
6872,6,Mediterranean,2,Nile,Nile,,31.4,30.9,-4.5,0.7,0.7,5244,353,353,Not specified,
6873,6,Mediterranean,2,Nile,Nile,,31.3,30.1,-5.5,0.7,0.7,5657,329,329,Not specified,
6874,6,Mediterranean,2,Nile,Nile,,31.3,30.1,-5.7,0.9,0.9,5774,151,151,Not specified,
6875,6,Mediterranean,2,Nile,Nile,,30.9,31.9,-5.6,0.7,0.7,5863,201,201,Not specified,
6876,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-4.7,0.7,0.7,6167,244,244,Not specified,
6877,6,Mediterranean,2,Nile,Nile,,31.4,30.9,-5.5,1.1,1.1,6258,335,335,Not specified,
6878,6,Mediterranean,2,Nile,Nile,,31.4,30.9,-7.5,0.9,0.9,6432,228,228,Not specified,
6879,6,Mediterranean,2,Nile,Nile,,31.3,30.1,-7,0.5,0.5,6497,174,174,Not specified,
6880,6,Mediterranean,2,Nile,Nile,,31.3,30.1,-8,0.5,0.5,6634,220,220,Not specified,
6881,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-6,0.7,0.7,6660,341,341,Not specified,
6882,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-8,0.7,0.7,6739,417,417,Not specified,
6883,6,Mediterranean,2,Nile,Nile,,31.4,30.9,-8.5,0.7,0.7,6803,353,353,Not specified,
6884,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-11,0.5,0.5,7031,224,224,Not specified,
6885,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-10.5,1.1,1.1,7048,264,264,Not specified,
6886,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-9.3,1,1,7055,97,97,Not specified,
6887,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-11,1,1,7151,94,94,Not specified,
6888,6,Mediterranean,2,Nile,Nile,,31.4,30.9,-11,0.7,0.7,7196,390,390,Not specified,
6889,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-10.5,1,1,7277,88,88,Not specified,
6890,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-9.5,0.5,0.5,7322,148,148,Not specified,
6891,6,Mediterranean,2,Nile,Nile,,31.3,30.1,-9.5,0.5,0.5,7330,164,164,Not specified,
6892,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-7.9,0.7,0.7,7334,165,165,Not specified,
6893,6,Mediterranean,2,Nile,Nile,,31.4,30.9,-11.5,0.7,0.7,7445,135,135,Not specified,
6894,6,Mediterranean,2,Nile,Nile,,31.3,30.1,-10.5,0.5,0.5,7450,170,170,Not specified,
6895,6,Mediterranean,2,Nile,Nile,,31.4,30.9,-12.3,0.7,0.7,7464,190,190,Not specified,
6896,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-11.1,1,1,7498,64,64,Not specified,
6897,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-8.5,0.7,0.7,7499,179,179,Not specified,
6898,6,Mediterranean,2,Nile,Nile,,31.4,30.9,-11,0.7,0.7,7517,96,96,Not specified,
6899,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-11.1,1,1,7547,69,69,Not specified,
6900,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-7.5,1.1,1.1,7579,111,111,Not specified,
6901,6,Mediterranean,2,Nile,Nile,,31.1,29.9,-13,0.7,0.7,7616,178,178,Not specified,
6902,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-13.9,0.7,0.7,7681,161,161,Not specified,
6903,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-13,0.5,0.5,7694,102,102,Not specified,
6904,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-13,0.7,0.7,7720,285,285,Not specified,
6905,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-13,0.7,0.7,7753,179,179,Not specified,
6906,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-11.5,0.5,0.5,7772,184,184,Not specified,
6907,6,Mediterranean,2,Nile,Nile,,31.3,30.1,-14.5,0.5,0.5,7785,188,188,Not specified,
6908,6,Mediterranean,2,Nile,Nile,,31.4,30.9,-14.5,0.7,0.7,7802,193,193,Not specified,
6909,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-17,0.5,0.5,7874,281,281,Not specified,
6910,6,Mediterranean,2,Nile,Nile,,31.2,31.5,-14.5,0.7,0.7,7878,270,270,Not specified,
6911,6,Mediterranean,2,Nile,Nile,,31.2,31.5,-12,0.7,0.7,7927,249,249,Not specified,
6912,6,Mediterranean,2,Nile,Nile,,31.5,31,-13,0.7,0.7,7952,338,338,Not specified,
6913,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-13.5,0.5,0.5,7955,195,195,Not specified,
6914,6,Mediterranean,2,Nile,Nile,,31.5,30.7,-15,0.7,0.7,8010,339,339,Not specified,
6915,6,Mediterranean,2,Nile,Nile,,31.3,30.2,-14.5,0.7,0.7,8011,154,154,Not specified,
6916,6,Mediterranean,2,Nile,Nile,,31.4,31.2,-12,0.5,0.5,8058,272,272,Not specified,
6917,6,Mediterranean,2,Nile,Nile,,31.3,30.2,-15,0.7,0.7,8060,121,121,Not specified,
6918,6,Mediterranean,2,Nile,Nile,,31.4,31.2,-12.5,0.7,0.7,8085,217,217,Not specified,
6919,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-13.5,0.5,0.5,8094,222,222,Not specified,
6920,6,Mediterranean,2,Nile,Nile,,31.5,31.1,-16,0.7,0.7,8230,225,225,Not specified,
6921,6,Mediterranean,2,Nile,Nile,,31.4,30.4,-16.7,0.7,0.7,8297,115,115,Not specified,
6922,6,Mediterranean,2,Nile,Nile,,31.1,32.2,-41,0.6,0.6,8404,192,192,Not specified,
6923,6,Mediterranean,2,Nile,Nile,,31.1,32,-19,0.5,0.5,8687,291,291,Not specified,
6924,6,Mediterranean,2,Nile,Nile,,31.3,30.1,-22.5,0.5,0.5,8769,366,366,Not specified,
6925,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-24,0.6,0.6,9263,253,253,Not specified,
6926,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-28.5,0.6,0.6,10246,336,336,Not specified,
6927,6,Mediterranean,2,Nile,Nile,,31.2,30.2,-30.5,0.6,0.6,13124,318,318,Not specified,
6928,7,Africa,3,South Africa,Langebaan Lagoon,SP1-87,-33.19,18.11,-0.35,0.35,0.35,4704,175,175,"OM, bulk",not specified
6929,7,Africa,3,South Africa,Langebaan Lagoon,SP2-48,-33.19,18.11,-0.2,0.5,0.5,563,65,65,"OM, bulk",not specified
6930,7,Africa,3,South Africa,Langebaan Lagoon,SP2-82,-33.19,18.11,-0.5,0.5,0.5,719,57,57,"OM, bulk",not specified
6931,7,Africa,3,South Africa,Langebaan Lagoon,SP3-99,-33.19,18.11,0.5,0.5,0.5,4942,142,142,P. capensis,not specified
6932,7,Africa,3,South Africa,Langebaan Lagoon,TOP83,-33.19,18.11,-0.4,0.5,0.5,419,120,120,"OM, bulk",not specified
6933,7,Africa,3,South Africa,Langebaan Lagoon,TOP159,-33.19,18.11,0.35,0.35,0.35,1247,76,76,"OM, bulk",not specified
6934,7,Africa,3,South Africa,Langebaan Lagoon,SL2-105,-33.19,18.11,0.25,0.75,0.75,3147,174,174,"Shell, mixed",not specified
6935,7,Africa,3,South Africa,Langebaan Lagoon,SL3-48,-33.19,18.11,0.25,0.75,0.75,2509,176,176,"Shell, mixed",not specified
6936,7,Africa,3,South Africa,Langebaan Lagoon,BOT126,-33.19,18.11,0,1,1,4488,118,118,"Shell, mixed",not specified
6937,7,Africa,3,South Africa,Langebaan Lagoon,BOT176,-33.19,18.11,1.5,1.5,1.5,6759,142,142,O. atherstonei,not specified
